customer_id,customer_segment,acquisition_channel,signup_date
CUST-2228,Small Business,Paid Ads,2023-01-30
CUST-2229,Consumer,Paid Ads,2022-03-05
CUST-2230,Consumer,Email Campaign,2023-12-18
CUST-2231,Consumer,Organic Search,2023-12-22
CUST-2232,Consumer,Email Campaign,2022-03-13
CUST-2233,Consumer,Social Media,2024-02-28
CUST-2234,Small Business,Paid Ads,2022-10-01
CUST-2235,Consumer,Social Media,2022-11-16
CUST-2236,Consumer,Paid Ads,2022-12-04
CUST-2237,Small Business,Organic Search,2023-01-01
CUST-2238,Small Business,Social Media,2023-05-10
CUST-2239,Consumer,Paid Ads,2023-08-30
CUST-2240,Consumer,Social Media,2022-06-15
CUST-2241,Consumer,Organic Search,2023-06-28
CUST-2242,Corporate,Email Campaign,2022-01-11
CUST-2243,Consumer,Paid Ads,2022-10-28
CUST-2244,Corporate,Organic Search,2023-12-30
CUST-2245,Small Business,Paid Ads,2024-03-11
CUST-2246,Consumer,Social Media,2022-04-12
CUST-2247,Consumer,Social Media,2023-03-01
CUST-2248,Consumer,Paid Ads,2023-01-27
CUST-2249,Consumer,Email Campaign,2024-02-18
CUST-2250,Consumer,Organic Search,2022-08-02
CUST-2251,Small Business,Paid Ads,2023-11-22
CUST-2252,Corporate,Email Campaign,2022-03-29
CUST-2253,Consumer,Email Campaign,2023-07-07
CUST-2254,Small Business,Social Media,2023-02-05
CUST-2255,Consumer,Email Campaign,2023-08-11
CUST-2256,Consumer,Organic Search,2024-06-07
CUST-2257,Consumer,Email Campaign,2022-02-15
CUST-2258,Consumer,Organic Search,2023-11-03
CUST-2259,Corporate,Organic Search,2023-04-08
CUST-2260,Small Business,Organic Search,2023-08-15
CUST-2261,Consumer,Paid Ads,2022-11-06
CUST-2262,Consumer,Organic Search,2022-03-27
CUST-2263,Consumer,Organic Search,2022-04-02
CUST-2264,Consumer,Organic Search,2023-10-22
CUST-2265,Small Business,Organic Search,2023-11-04
CUST-2266,Small Business,Paid Ads,2023-12-15
CUST-2267,Consumer,Paid Ads,2022-08-30
CUST-2268,Consumer,Organic Search,2024-05-14
CUST-2269,Consumer,Social Media,2022-01-02
CUST-2270,Consumer,Email Campaign,2022-08-13
CUST-2271,Consumer,Social Media,2024-03-11
CUST-2272,Consumer,Organic Search,2024-01-15
CUST-2273,Small Business,Social Media,2023-08-12
CUST-2274,Small Business,Organic Search,2022-04-26
CUST-2275,Consumer,Organic Search,2023-10-28
CUST-2276,Consumer,Organic Search,2022-04-13
CUST-2277,Consumer,Email Campaign,2022-07-13
CUST-2278,Consumer,Organic Search,2022-06-15
CUST-2279,Small Business,Organic Search,2024-05-20
CUST-2280,Consumer,Organic Search,2022-03-31
CUST-2281,Consumer,Email Campaign,2023-11-17
CUST-2282,Consumer,Social Media,2022-05-02
CUST-2283,Small Business,Organic Search,2022-05-23
CUST-2284,Consumer,Paid Ads,2022-04-16
CUST-2285,Consumer,Paid Ads,2024-06-05
CUST-2286,Consumer,Social Media,2023-03-04
CUST-2287,Small Business,Organic Search,2022-11-01
CUST-2288,Corporate,Email Campaign,2024-05-21
CUST-2289,Consumer,Organic Search,2022-11-13
CUST-2290,Corporate,Social Media,2023-09-27
CUST-2291,Corporate,Organic Search,2024-06-20
CUST-2292,Corporate,Paid Ads,2022-01-09
CUST-2293,Consumer,Paid Ads,2024-02-13
CUST-2294,Consumer,Paid Ads,2022-03-14
CUST-2295,Consumer,Organic Search,2022-12-25
CUST-2296,Small Business,Social Media,2022-08-11
CUST-2297,Consumer,Organic Search,2023-02-20
CUST-2298,Small Business,Social Media,2023-07-07
CUST-2299,Consumer,Email Campaign,2023-01-05
CUST-2300,Small Business,Paid Ads,2023-12-17
CUST-2301,Small Business,Social Media,2022-09-21
CUST-2302,Consumer,Social Media,2024-04-19
CUST-2303,Small Business,Paid Ads,2023-11-21
CUST-2304,Consumer,Email Campaign,2024-05-09
CUST-2305,Small Business,Organic Search,2022-11-14
CUST-2306,Consumer,Paid Ads,2022-03-25
CUST-2307,Consumer,Social Media,2022-11-14
CUST-2308,Corporate,Paid Ads,2022-04-21
CUST-2309,Consumer,Organic Search,2022-09-08
CUST-2310,Small Business,Paid Ads,2023-01-18
CUST-2311,Consumer,Email Campaign,2022-01-07
CUST-2312,Consumer,Referral,2023-04-04
CUST-2313,Consumer,Paid Ads,2022-03-25
CUST-2314,Consumer,Social Media,2022-07-27
CUST-2315,Consumer,Email Campaign,2024-06-18
CUST-2316,Consumer,Organic Search,2023-01-25
CUST-2317,Consumer,Organic Search,2022-11-10
CUST-2318,Consumer,Social Media,2022-01-22
CUST-2319,Corporate,Email Campaign,2023-02-14
CUST-2320,Corporate,Email Campaign,2024-06-13
CUST-2321,Consumer,Paid Ads,2023-05-30
CUST-2322,Small Business,Organic Search,2022-05-07
CUST-2323,Consumer,Paid Ads,2024-03-19
CUST-2324,Small Business,Organic Search,2023-12-01
CUST-2325,Small Business,Organic Search,2024-05-23
CUST-2326,Corporate,Social Media,2022-01-14
CUST-2327,Consumer,Organic Search,2022-01-12
CUST-2328,Small Business,Email Campaign,2022-03-28
CUST-2329,Consumer,Paid Ads,2023-06-08
CUST-2330,Corporate,Paid Ads,2024-06-27
CUST-2331,Consumer,Organic Search,2023-06-21
CUST-2332,Consumer,Organic Search,2022-10-28
CUST-2333,Small Business,Organic Search,2022-08-31
CUST-2334,Small Business,Referral,2022-05-02
CUST-2335,Consumer,Email Campaign,2022-05-27
CUST-2336,Corporate,Paid Ads,2023-07-21
CUST-2337,Consumer,Organic Search,2024-01-20
CUST-2338,Consumer,Referral,2022-12-22
CUST-2339,Consumer,Organic Search,2023-11-16
CUST-2340,Consumer,Organic Search,2024-06-22
CUST-2341,Consumer,Paid Ads,2024-01-03
CUST-2342,Consumer,Referral,2023-09-23
CUST-2343,Consumer,Organic Search,2022-11-05
CUST-2344,Consumer,Organic Search,2023-11-26
CUST-2345,Consumer,Referral,2022-10-15
CUST-2346,Small Business,Organic Search,2022-11-03
CUST-2347,Corporate,Organic Search,2024-03-22
CUST-2348,Consumer,Paid Ads,2023-08-17
CUST-2349,Consumer,Email Campaign,2023-12-24
CUST-2350,Consumer,Paid Ads,2023-10-24
CUST-2351,Consumer,Referral,2023-07-03
CUST-2352,Small Business,Social Media,2022-12-18
CUST-2353,Consumer,Organic Search,2022-11-08
CUST-2354,Consumer,Referral,2024-05-22
CUST-2355,Consumer,Paid Ads,2022-02-28
CUST-2356,Consumer,Organic Search,2023-10-05
CUST-2357,Small Business,Paid Ads,2023-12-15
CUST-2358,Corporate,Organic Search,2024-01-25
CUST-2359,Consumer,Organic Search,2022-02-04
CUST-2360,Consumer,Organic Search,2023-03-21
CUST-2361,Small Business,Paid Ads,2022-04-03
CUST-2362,Corporate,Email Campaign,2022-07-26
CUST-2363,Consumer,Paid Ads,2022-12-19
CUST-2364,Consumer,Referral,2024-06-21
CUST-2365,Consumer,Organic Search,2022-11-28
CUST-2366,Consumer,Organic Search,2024-03-27
CUST-2367,Consumer,Organic Search,2024-05-11
CUST-2368,Consumer,Organic Search,2023-12-26
CUST-2369,Consumer,Organic Search,2022-06-08
CUST-2370,Consumer,Social Media,2022-01-24
CUST-2371,Small Business,Email Campaign,2023-02-08
CUST-2372,Consumer,Referral,2024-03-15
CUST-2373,Consumer,Organic Search,2023-05-31
CUST-2374,Consumer,Email Campaign,2024-01-02
CUST-2375,Consumer,Organic Search,2022-12-30
CUST-2376,Corporate,Organic Search,2023-01-17
CUST-2377,Consumer,Email Campaign,2023-06-16
CUST-2378,Consumer,Social Media,2022-06-01
CUST-2379,Small Business,Organic Search,2023-07-16
CUST-2380,Consumer,Paid Ads,2023-11-20
CUST-2381,Corporate,Organic Search,2023-08-31
CUST-2382,Consumer,Social Media,2023-09-09
CUST-2383,Consumer,Paid Ads,2023-02-24
CUST-2384,Consumer,Referral,2022-09-07
CUST-2385,Consumer,Organic Search,2022-04-27
CUST-2386,Small Business,Paid Ads,2024-05-15
CUST-2387,Small Business,Paid Ads,2023-05-27
CUST-2388,Consumer,Paid Ads,2024-01-10
CUST-2389,Consumer,Organic Search,2023-08-01
CUST-2390,Small Business,Social Media,2022-12-01
CUST-2391,Corporate,Email Campaign,2023-02-22
CUST-2392,Consumer,Referral,2024-02-13
CUST-2393,Consumer,Email Campaign,2022-10-22
CUST-2394,Consumer,Email Campaign,2024-01-25
CUST-2395,Small Business,Paid Ads,2023-01-06
CUST-2396,Consumer,Email Campaign,2022-07-05
CUST-2397,Consumer,Organic Search,2022-09-03
CUST-2398,Small Business,Paid Ads,2023-09-29
CUST-2399,Consumer,Organic Search,2022-09-25
CUST-2400,Consumer,Paid Ads,2023-10-05
CUST-2401,Consumer,Organic Search,2022-08-25
CUST-2402,Consumer,Referral,2023-06-14
CUST-2403,Consumer,Organic Search,2023-07-06
CUST-2404,Consumer,Organic Search,2022-01-21
CUST-2405,Consumer,Paid Ads,2024-06-29
CUST-2406,Consumer,Organic Search,2024-01-07
CUST-2407,Small Business,Organic Search,2024-05-16
CUST-2408,Small Business,Organic Search,2024-03-04
CUST-2409,Consumer,Paid Ads,2023-06-04
CUST-2410,Consumer,Paid Ads,2022-04-10
CUST-2411,Consumer,Social Media,2024-01-22
CUST-2412,Consumer,Social Media,2023-04-23
CUST-2413,Consumer,Paid Ads,2023-08-22
CUST-2414,Small Business,Organic Search,2022-10-25
CUST-2415,Consumer,Organic Search,2023-06-10
CUST-2416,Consumer,Social Media,2022-11-30
CUST-2417,Consumer,Organic Search,2022-01-02
CUST-2418,Small Business,Organic Search,2023-01-10
CUST-2419,Consumer,Social Media,2022-10-20
CUST-2420,Consumer,Paid Ads,2024-04-16
CUST-2421,Consumer,Organic Search,2023-07-07
CUST-2422,Corporate,Organic Search,2022-11-14
CUST-2423,Corporate,Referral,2023-05-17
CUST-2424,Consumer,Email Campaign,2024-04-07
CUST-2425,Consumer,Social Media,2023-01-16
CUST-2426,Consumer,Paid Ads,2023-09-15
CUST-2427,Consumer,Paid Ads,2022-01-14
CUST-2428,Small Business,Referral,2023-05-19
CUST-2429,Small Business,Referral,2022-08-19
CUST-2430,Small Business,Organic Search,2022-03-25
CUST-2431,Small Business,Email Campaign,2022-05-10
CUST-2432,Consumer,Organic Search,2024-01-13
CUST-2433,Consumer,Organic Search,2024-04-17
CUST-2434,Small Business,Social Media,2022-05-25
CUST-2435,Consumer,Paid Ads,2024-06-09
CUST-2436,Small Business,Referral,2024-05-06
CUST-2437,Consumer,Organic Search,2022-01-28
CUST-2438,Consumer,Paid Ads,2022-03-07
CUST-2439,Corporate,Email Campaign,2022-06-12
CUST-2440,Consumer,Email Campaign,2022-08-17
CUST-2441,Corporate,Organic Search,2022-09-18
CUST-2442,Corporate,Paid Ads,2023-03-25
CUST-2443,Small Business,Paid Ads,2023-02-28
CUST-2444,Small Business,Organic Search,2023-04-05
CUST-2445,Consumer,Referral,2023-11-07
CUST-2446,Small Business,Email Campaign,2022-10-28
CUST-2447,Consumer,Organic Search,2022-10-30
CUST-2448,Consumer,Organic Search,2022-10-14
CUST-2449,Consumer,Organic Search,2023-01-30
CUST-2450,Consumer,Email Campaign,2022-01-10
CUST-2451,Consumer,Organic Search,2023-12-08
CUST-2452,Consumer,Paid Ads,2023-09-22
CUST-2453,Consumer,Paid Ads,2022-09-27
CUST-2454,Small Business,Paid Ads,2023-08-15
CUST-2455,Consumer,Organic Search,2023-08-28
CUST-2456,Corporate,Organic Search,2024-02-17
CUST-2457,Small Business,Referral,2024-04-23
CUST-2458,Small Business,Email Campaign,2024-05-11
CUST-2459,Consumer,Social Media,2022-12-27
CUST-2460,Small Business,Organic Search,2022-09-14
CUST-2461,Consumer,Organic Search,2022-05-13
CUST-2462,Small Business,Paid Ads,2022-10-03
CUST-2463,Consumer,Organic Search,2024-02-15
CUST-2464,Corporate,Email Campaign,2023-11-14
CUST-2465,Corporate,Social Media,2023-05-28
CUST-2466,Consumer,Organic Search,2022-11-09
CUST-2467,Consumer,Email Campaign,2023-07-30
CUST-2468,Small Business,Referral,2024-06-04
CUST-2469,Consumer,Organic Search,2022-10-11
CUST-2470,Small Business,Paid Ads,2022-05-01
CUST-2471,Consumer,Organic Search,2022-04-17
CUST-2472,Consumer,Paid Ads,2023-11-18
CUST-2473,Corporate,Organic Search,2022-07-23
CUST-2474,Small Business,Paid Ads,2022-06-14
CUST-2475,Small Business,Referral,2022-11-01
CUST-2476,Consumer,Paid Ads,2023-05-12
CUST-2477,Small Business,Organic Search,2023-09-24
CUST-2478,Consumer,Paid Ads,2023-07-10
CUST-2479,Consumer,Organic Search,2024-04-03
CUST-2480,Small Business,Email Campaign,2022-06-05
CUST-2481,Consumer,Paid Ads,2023-01-02
CUST-2482,Consumer,Organic Search,2023-12-20
CUST-2483,Consumer,Organic Search,2024-06-20
CUST-2484,Small Business,Social Media,2023-09-12
CUST-2485,Consumer,Organic Search,2022-09-08
CUST-2486,Small Business,Social Media,2024-05-31
CUST-2487,Consumer,Organic Search,2022-11-30
CUST-2488,Consumer,Organic Search,2023-10-04
CUST-2489,Small Business,Paid Ads,2023-05-26
CUST-2490,Consumer,Referral,2022-10-20
CUST-2491,Consumer,Referral,2022-01-20
CUST-2492,Consumer,Organic Search,2022-10-09
CUST-2493,Consumer,Paid Ads,2024-03-07
CUST-2494,Small Business,Organic Search,2022-01-01
CUST-2495,Consumer,Paid Ads,2022-04-29
CUST-2496,Small Business,Paid Ads,2022-02-04
CUST-2497,Consumer,Email Campaign,2022-07-17
CUST-2498,Consumer,Referral,2023-04-30
CUST-2499,Corporate,Paid Ads,2024-01-27
CUST-2500,Consumer,Paid Ads,2022-02-28
CUST-2501,Consumer,Email Campaign,2024-04-16
CUST-2502,Consumer,Email Campaign,2022-06-10
CUST-2503,Consumer,Organic Search,2023-11-22
CUST-2504,Consumer,Organic Search,2022-07-25
CUST-2505,Consumer,Paid Ads,2022-01-12
CUST-2506,Consumer,Organic Search,2023-05-05
CUST-2507,Consumer,Organic Search,2022-10-03
CUST-2508,Consumer,Organic Search,2023-11-24
CUST-2509,Consumer,Social Media,2022-08-30
CUST-2510,Consumer,Organic Search,2022-08-04
CUST-2511,Small Business,Organic Search,2022-09-08
CUST-2512,Corporate,Organic Search,2024-03-21
CUST-2513,Consumer,Email Campaign,2022-05-06
CUST-2514,Corporate,Email Campaign,2022-08-05
CUST-2515,Consumer,Paid Ads,2022-11-02
CUST-2516,Consumer,Paid Ads,2024-03-07
CUST-2517,Consumer,Referral,2022-07-04
CUST-2518,Consumer,Organic Search,2022-02-08
CUST-2519,Consumer,Organic Search,2022-08-11
CUST-2520,Consumer,Organic Search,2022-07-03
CUST-2521,Consumer,Organic Search,2023-05-10
CUST-2522,Corporate,Paid Ads,2023-03-03
CUST-2523,Consumer,Email Campaign,2022-06-27
CUST-2524,Consumer,Paid Ads,2023-03-04
CUST-2525,Small Business,Paid Ads,2022-10-21
CUST-2526,Consumer,Referral,2024-05-01
CUST-2527,Consumer,Organic Search,2022-05-31
CUST-2528,Small Business,Organic Search,2023-01-19
CUST-2529,Corporate,Paid Ads,2023-09-30
CUST-2530,Small Business,Paid Ads,2024-03-23
CUST-2531,Small Business,Organic Search,2022-11-04
CUST-2532,Small Business,Paid Ads,2022-12-02
CUST-2533,Corporate,Social Media,2024-01-16
CUST-2534,Consumer,Social Media,2024-06-10
CUST-2535,Consumer,Social Media,2023-01-10
CUST-2536,Consumer,Organic Search,2022-01-08
CUST-2537,Consumer,Organic Search,2022-12-07
CUST-2538,Small Business,Paid Ads,2022-05-09
CUST-2539,Consumer,Organic Search,2024-02-15
CUST-2540,Consumer,Referral,2023-10-31
CUST-2541,Consumer,Paid Ads,2022-12-18
CUST-2542,Small Business,Organic Search,2022-12-24
CUST-2543,Consumer,Social Media,2023-06-01
CUST-2544,Small Business,Paid Ads,2023-05-10
CUST-2545,Consumer,Organic Search,2022-03-27
CUST-2546,Consumer,Email Campaign,2022-06-24
CUST-2547,Consumer,Email Campaign,2024-03-12
CUST-2548,Consumer,Social Media,2022-07-12
CUST-2549,Small Business,Organic Search,2022-11-07
CUST-2550,Corporate,Paid Ads,2022-04-29
CUST-2551,Consumer,Social Media,2022-08-06
CUST-2552,Consumer,Organic Search,2023-03-03
CUST-2553,Consumer,Organic Search,2023-02-18
CUST-2554,Small Business,Email Campaign,2022-04-24
CUST-2555,Small Business,Organic Search,2022-05-25
CUST-2556,Consumer,Social Media,2023-06-22
CUST-2557,Consumer,Paid Ads,2023-10-10
CUST-2558,Small Business,Paid Ads,2022-10-30
CUST-2559,Consumer,Organic Search,2024-01-14
CUST-2560,Consumer,Email Campaign,2024-05-30
CUST-2561,Consumer,Paid Ads,2023-08-11
CUST-2562,Consumer,Paid Ads,2024-04-19
CUST-2563,Small Business,Social Media,2022-12-11
CUST-2564,Corporate,Social Media,2024-03-24
CUST-2565,Consumer,Referral,2024-03-11
CUST-2566,Consumer,Paid Ads,2022-01-01
CUST-2567,Consumer,Paid Ads,2022-05-27
CUST-2568,Consumer,Referral,2022-10-14
CUST-2569,Consumer,Social Media,2023-10-16
CUST-2570,Consumer,Organic Search,2022-02-22
CUST-2571,Consumer,Organic Search,2022-10-31
CUST-2572,Consumer,Email Campaign,2022-03-10
CUST-2573,Consumer,Paid Ads,2022-12-27
CUST-2574,Consumer,Social Media,2023-08-25
CUST-2575,Consumer,Paid Ads,2022-08-08
CUST-2576,Consumer,Organic Search,2023-12-05
CUST-2577,Corporate,Paid Ads,2023-07-29
CUST-2578,Consumer,Organic Search,2023-08-08
CUST-2579,Consumer,Paid Ads,2022-06-10
CUST-2580,Small Business,Paid Ads,2023-11-12
CUST-2581,Corporate,Paid Ads,2022-03-30
CUST-2582,Consumer,Social Media,2023-11-19
CUST-2583,Small Business,Email Campaign,2024-02-20
CUST-2584,Consumer,Social Media,2023-08-08
CUST-2585,Consumer,Organic Search,2024-01-27
CUST-2586,Consumer,Organic Search,2023-08-12
CUST-2587,Small Business,Paid Ads,2022-06-08
CUST-2588,Small Business,Referral,2023-05-04
CUST-2589,Consumer,Email Campaign,2022-11-20
CUST-2590,Consumer,Email Campaign,2023-09-02
CUST-2591,Consumer,Organic Search,2023-01-16
CUST-2592,Consumer,Paid Ads,2022-04-12
CUST-2593,Consumer,Paid Ads,2023-05-09
CUST-2594,Small Business,Organic Search,2023-10-06
CUST-2595,Small Business,Organic Search,2023-09-06
CUST-2596,Small Business,Referral,2022-01-19
CUST-2597,Small Business,Organic Search,2023-03-30
CUST-2598,Consumer,Organic Search,2023-04-27
CUST-2599,Small Business,Organic Search,2023-08-17
CUST-2600,Consumer,Referral,2023-02-01
CUST-2601,Consumer,Paid Ads,2022-10-06
CUST-2602,Consumer,Social Media,2024-04-30
CUST-2603,Consumer,Email Campaign,2022-12-31
CUST-2604,Consumer,Organic Search,2022-11-27
CUST-2605,Consumer,Paid Ads,2023-10-03
CUST-2606,Small Business,Organic Search,2022-12-10
CUST-2607,Consumer,Organic Search,2024-04-01
CUST-2608,Consumer,Email Campaign,2023-03-31
CUST-2609,Corporate,Social Media,2023-08-24
CUST-2610,Consumer,Paid Ads,2023-12-26
CUST-2611,Consumer,Paid Ads,2023-10-17
CUST-2612,Consumer,Paid Ads,2022-03-06
CUST-2613,Consumer,Organic Search,2022-03-17
CUST-2614,Consumer,Organic Search,2023-12-12
CUST-2615,Consumer,Organic Search,2022-05-23
CUST-2616,Consumer,Organic Search,2024-04-07
CUST-2617,Consumer,Email Campaign,2023-08-28
CUST-2618,Consumer,Organic Search,2023-04-18
CUST-2619,Consumer,Organic Search,2023-02-21
CUST-2620,Consumer,Paid Ads,2022-11-01
CUST-2621,Small Business,Email Campaign,2024-01-06
CUST-2622,Consumer,Organic Search,2023-05-12
CUST-2623,Consumer,Organic Search,2022-10-18
CUST-2624,Small Business,Paid Ads,2022-04-12
CUST-2625,Consumer,Social Media,2022-09-24
CUST-2626,Consumer,Paid Ads,2024-05-16
CUST-2627,Consumer,Email Campaign,2023-09-14
CUST-2628,Corporate,Referral,2024-04-21
CUST-2629,Small Business,Social Media,2024-02-16
CUST-2630,Consumer,Paid Ads,2022-01-03
CUST-2631,Small Business,Paid Ads,2022-03-26
CUST-2632,Consumer,Organic Search,2024-03-04
CUST-2633,Consumer,Referral,2022-11-24
CUST-2634,Consumer,Paid Ads,2024-03-26
CUST-2635,Consumer,Organic Search,2023-03-26
CUST-2636,Small Business,Social Media,2023-03-30
CUST-2637,Consumer,Organic Search,2023-09-21
CUST-2638,Consumer,Paid Ads,2022-08-09
CUST-2639,Corporate,Paid Ads,2022-06-03
CUST-2640,Consumer,Paid Ads,2023-10-27
CUST-2641,Consumer,Email Campaign,2022-01-12
CUST-2642,Consumer,Organic Search,2022-05-13
CUST-2643,Small Business,Paid Ads,2022-10-31
CUST-2644,Small Business,Paid Ads,2022-10-20
CUST-2645,Consumer,Social Media,2022-10-27
CUST-2646,Small Business,Social Media,2024-01-10
CUST-2647,Consumer,Paid Ads,2024-02-22
CUST-2648,Small Business,Social Media,2022-02-12
CUST-2649,Consumer,Organic Search,2022-12-09
CUST-2650,Consumer,Referral,2022-11-22
CUST-2651,Corporate,Paid Ads,2024-03-24
CUST-2652,Consumer,Social Media,2023-05-13
CUST-2653,Consumer,Organic Search,2022-12-30
CUST-2654,Consumer,Organic Search,2024-06-09
CUST-2655,Corporate,Paid Ads,2023-03-03
CUST-2656,Consumer,Email Campaign,2022-01-21
CUST-2657,Consumer,Paid Ads,2023-02-11
CUST-2658,Consumer,Referral,2023-09-11
CUST-2659,Consumer,Paid Ads,2022-12-02
CUST-2660,Consumer,Paid Ads,2024-03-25
CUST-2661,Small Business,Organic Search,2022-04-27
CUST-2662,Corporate,Email Campaign,2022-05-04
CUST-2663,Consumer,Organic Search,2023-02-03
CUST-2664,Consumer,Email Campaign,2024-03-03
CUST-2665,Consumer,Email Campaign,2024-03-14
CUST-2666,Consumer,Referral,2023-12-16
CUST-2667,Corporate,Paid Ads,2022-02-20
CUST-2668,Consumer,Social Media,2024-02-22
CUST-2669,Consumer,Social Media,2022-11-20
CUST-2670,Small Business,Organic Search,2024-02-28
CUST-2671,Consumer,Paid Ads,2022-05-21
CUST-2672,Consumer,Organic Search,2023-04-15
CUST-2673,Consumer,Paid Ads,2024-02-26
CUST-2674,Small Business,Organic Search,2024-03-12
CUST-2675,Corporate,Organic Search,2022-11-30
CUST-2676,Consumer,Paid Ads,2024-06-11
CUST-2677,Corporate,Paid Ads,2023-01-08
CUST-2678,Consumer,Paid Ads,2023-07-18
CUST-2679,Consumer,Organic Search,2023-05-09
CUST-2680,Consumer,Paid Ads,2023-06-23
CUST-2681,Consumer,Organic Search,2023-10-31
CUST-2682,Consumer,Paid Ads,2024-01-21
CUST-2683,Consumer,Social Media,2022-06-05
CUST-2684,Consumer,Paid Ads,2022-10-18
CUST-2685,Consumer,Social Media,2023-10-10
CUST-2686,Consumer,Organic Search,2022-05-24
CUST-2687,Small Business,Social Media,2022-04-16
CUST-2688,Consumer,Paid Ads,2023-02-24
CUST-2689,Consumer,Paid Ads,2023-11-01
CUST-2690,Consumer,Social Media,2023-10-20
CUST-2691,Consumer,Organic Search,2022-01-02
CUST-2692,Small Business,Social Media,2023-08-12
CUST-2693,Consumer,Paid Ads,2023-10-06
CUST-2694,Consumer,Organic Search,2022-03-31
CUST-2695,Small Business,Organic Search,2022-12-11
CUST-2696,Consumer,Organic Search,2022-12-16
CUST-2697,Consumer,Referral,2023-04-04
CUST-2698,Consumer,Social Media,2022-09-20
CUST-2699,Corporate,Organic Search,2022-12-17
CUST-2700,Consumer,Paid Ads,2022-04-18
CUST-2701,Consumer,Paid Ads,2023-08-09
CUST-2702,Consumer,Email Campaign,2022-02-08
CUST-2703,Consumer,Organic Search,2024-06-27
CUST-2704,Consumer,Organic Search,2022-06-08
CUST-2705,Consumer,Email Campaign,2023-08-06
CUST-2706,Consumer,Organic Search,2022-11-08
CUST-2707,Corporate,Organic Search,2022-08-29
CUST-2708,Small Business,Referral,2023-03-21
CUST-2709,Consumer,Paid Ads,2022-10-25
CUST-2710,Small Business,Organic Search,2022-02-05
CUST-2711,Consumer,Organic Search,2022-03-25
CUST-2712,Consumer,Organic Search,2023-03-28
CUST-2713,Consumer,Organic Search,2024-06-04
CUST-2714,Small Business,Email Campaign,2024-02-14
CUST-2715,Small Business,Paid Ads,2024-04-01
CUST-2716,Consumer,Social Media,2023-01-20
CUST-2717,Corporate,Email Campaign,2022-06-21
CUST-2718,Consumer,Paid Ads,2023-01-11
CUST-2719,Small Business,Organic Search,2023-11-16
CUST-2720,Corporate,Paid Ads,2022-12-28
CUST-2721,Consumer,Email Campaign,2023-07-13
CUST-2722,Small Business,Email Campaign,2024-06-09
CUST-2723,Consumer,Organic Search,2022-05-21
CUST-2724,Consumer,Social Media,2024-06-05
CUST-2725,Consumer,Paid Ads,2022-04-28
CUST-2726,Consumer,Email Campaign,2022-10-04
CUST-2727,Corporate,Organic Search,2023-12-27
CUST-2728,Small Business,Paid Ads,2022-08-08
CUST-2729,Consumer,Email Campaign,2024-06-23
CUST-2730,Small Business,Paid Ads,2022-01-26
CUST-2731,Corporate,Paid Ads,2023-06-05
CUST-2732,Consumer,Organic Search,2024-02-22
CUST-2733,Corporate,Organic Search,2022-01-10
CUST-2734,Consumer,Organic Search,2023-01-13
CUST-2735,Small Business,Referral,2023-09-25
CUST-2736,Consumer,Organic Search,2023-09-29
CUST-2737,Consumer,Paid Ads,2023-11-13
CUST-2738,Consumer,Social Media,2023-08-07
CUST-2739,Consumer,Organic Search,2022-06-01
CUST-2740,Consumer,Paid Ads,2023-12-21
CUST-2741,Consumer,Social Media,2022-02-18
CUST-2742,Consumer,Email Campaign,2022-06-03
CUST-2743,Corporate,Paid Ads,2024-05-08
CUST-2744,Consumer,Social Media,2022-10-20
CUST-2745,Consumer,Organic Search,2023-08-03
CUST-2746,Consumer,Referral,2022-02-19
CUST-2747,Consumer,Organic Search,2023-10-26
CUST-2748,Small Business,Social Media,2023-06-15
CUST-2749,Small Business,Organic Search,2023-09-04
CUST-2750,Consumer,Referral,2022-03-01
CUST-2751,Consumer,Social Media,2022-06-16
CUST-2752,Small Business,Social Media,2022-07-21
CUST-2753,Consumer,Organic Search,2024-05-06
CUST-2754,Small Business,Paid Ads,2022-05-26
CUST-2755,Consumer,Paid Ads,2023-11-07
CUST-2756,Small Business,Social Media,2023-03-15
CUST-2757,Consumer,Organic Search,2022-08-30
CUST-2758,Consumer,Referral,2023-08-04
CUST-2759,Corporate,Email Campaign,2023-11-18
CUST-2760,Consumer,Organic Search,2023-07-15
CUST-2761,Consumer,Email Campaign,2023-04-28
CUST-2762,Consumer,Paid Ads,2022-04-18
CUST-2763,Consumer,Paid Ads,2022-08-14
CUST-2764,Consumer,Organic Search,2023-11-04
CUST-2765,Consumer,Paid Ads,2023-09-23
CUST-2766,Consumer,Social Media,2023-10-23
CUST-2767,Consumer,Paid Ads,2023-10-24
CUST-2768,Small Business,Paid Ads,2023-03-08
CUST-2769,Consumer,Social Media,2024-03-15
CUST-2770,Consumer,Social Media,2023-10-17
CUST-2771,Small Business,Organic Search,2023-02-23
CUST-2772,Consumer,Email Campaign,2023-03-31
CUST-2773,Consumer,Paid Ads,2022-06-09
CUST-2774,Consumer,Organic Search,2023-06-07
CUST-2775,Consumer,Organic Search,2023-10-12
CUST-2776,Consumer,Paid Ads,2023-08-13
CUST-2777,Consumer,Email Campaign,2022-03-18
CUST-2778,Consumer,Paid Ads,2023-05-24
CUST-2779,Consumer,Social Media,2023-03-17
CUST-2780,Consumer,Organic Search,2022-09-11
CUST-2781,Consumer,Paid Ads,2024-02-09
CUST-2782,Consumer,Referral,2022-11-16
CUST-2783,Small Business,Social Media,2024-03-13
