order_id,customer_id,order_date,product_id,product_name,quantity,unit_price,gross_revenue,discount_amount,net_revenue,product_cost,margin,region,state,city,category,subcategory,brand,shipping_date,delivery_date,delivery_status,return_flag,dispute_flag,logistics_hub,transit_days,shipping_cost,customer_segment,acquisition_channel,order_year,order_quarter,order_month,order_day,discount_rate,margin_rate,transit_bucket,is_delayed,customer_order_rank,is_repeat_order
ORD-10925,CUST-0009,2023-11-27,PROD-0102,ZenFit Cycling & Action 1,1,204.04,204.04,0.0,204.04,137.44,66.6,West,California,Seattle,Sports & Outdoors,Cycling & Action,Zenfit,2023-11-28,2023-11-30,Delivered,0,0,Hub-West-Seattle,2.0,16.07,Consumer,Paid Ads,2023,2023Q4,2023-11,Monday,0.0,0.3264,1-2 Days (Fast),0,3,1
ORD-13719,CUST-0009,2023-12-27,PROD-0038,ApexGear Women's Apparel 1,1,49.19,49.19,0.0,49.19,21.86,27.33,North,Illinois,Columbus,Apparel & Fashion,Women'S Apparel,Apexgear,2023-12-28,2023-12-31,Delivered,0,0,Hub-North-Chicago,3.0,14.42,Consumer,Paid Ads,2023,2023Q4,2023-12,Wednesday,0.0,0.5556,3-4 Days (Standard),0,4,1
ORD-16082,CUST-0009,2024-04-25,PROD-0041,ApexGear Bags & Luggage 2,1,205.03,205.03,10.25,194.78,85.99,108.79,East,New York,Boston,Apparel & Fashion,Bags & Luggage,Apexgear,2024-04-26,2024-04-30,Delivered,0,0,Hub-East-NewYork,4.0,13.74,Consumer,Paid Ads,2024,2024Q2,2024-04,Thursday,0.05,0.5585,3-4 Days (Standard),0,5,1
ORD-14921,CUST-0009,2024-05-30,PROD-0078,GlowLabs Wellness & Vitamins 1,1,25.49,25.49,0.0,25.49,10.39,15.1,West,California,Seattle,Health & Beauty,Wellness & Vitamins,Glowlabs,2024-05-31,2024-06-03,Delivered,0,0,Hub-West-Seattle,3.0,11.81,Consumer,Paid Ads,2024,2024Q2,2024-05,Thursday,0.0,0.5924,3-4 Days (Standard),0,6,1
ORD-21975,CUST-0009,2024-06-03,PROD-0050,AuraHome Bedding 1,1,224.37,224.37,0.0,224.37,112.8,111.57,East,Massachusetts,Newark,Home & Kitchen,Bedding,Aurahome,2024-06-04,2024-06-05,Delivered,0,0,Hub-East-NewYork,1.0,15.64,Consumer,Paid Ads,2024,2024Q2,2024-06,Monday,0.0,0.4973,1-2 Days (Fast),0,7,1
ORD-22614,CUST-0010,2023-03-30,PROD-0109,SummitPro Outdoor Gear 1,1,280.33,280.33,14.02,266.31,194.01,72.3,North,Wisconsin,Milwaukee,Sports & Outdoors,Outdoor Gear,Summitpro,2023-04-01,2023-04-03,Delivered,0,0,Hub-North-Chicago,2.0,12.81,Consumer,Referral,2023,2023Q1,2023-03,Thursday,0.05,0.2715,1-2 Days (Fast),0,1,0
ORD-18318,CUST-0010,2023-07-24,PROD-0079,PureEssence Skincare 1,1,50.64,50.64,2.53,48.11,18.51,29.6,West,Oregon,Las Vegas,Health & Beauty,Skincare,Pureessence,2023-07-26,2023-07-29,Delivered,0,0,Hub-West-Seattle,3.0,11.99,Consumer,Referral,2023,2023Q3,2023-07,Monday,0.05,0.6153,3-4 Days (Standard),0,2,1
ORD-18476,CUST-0010,2024-02-16,PROD-0079,PureEssence Skincare 1,3,50.64,151.92,0.0,151.92,55.53,96.39,East,Massachusetts,Newark,Health & Beauty,Skincare,Pureessence,2024-02-17,2024-02-19,Delivered,0,0,Hub-East-NewYork,2.0,12.88,Consumer,Referral,2024,2024Q1,2024-02,Friday,0.0,0.6345,1-2 Days (Fast),0,3,1
ORD-21936,CUST-0010,2024-03-21,PROD-0014,PulseAudio Audio & Headphones 2,1,530.41,530.41,0.0,530.41,362.44,167.97,North,Ohio,Milwaukee,Electronics,Audio & Headphones,Pulseaudio,2024-03-23,2024-03-26,Delivered,0,0,Hub-North-Chicago,3.0,8.36,Consumer,Referral,2024,2024Q1,2024-03,Thursday,0.0,0.3167,3-4 Days (Standard),0,4,1
ORD-16645,CUST-0010,2024-06-12,PROD-0038,ApexGear Women's Apparel 1,3,49.19,147.57,36.89,110.68,65.58,45.1,West,Nevada,Las Vegas,Apparel & Fashion,Women'S Apparel,Apexgear,2024-06-13,2024-06-17,Delivered,0,0,Hub-West-Seattle,4.0,13.5,Consumer,Referral,2024,2024Q2,2024-06,Wednesday,0.25,0.4075,3-4 Days (Standard),0,5,1
ORD-16895,CUST-0010,2024-06-21,PROD-0023,UrbanChic Men's Apparel 1,1,136.85,136.85,0.0,136.85,76.32,60.53,West,Oregon,San Francisco,Apparel & Fashion,Men'S Apparel,Urbanchic,2024-06-23,2024-06-26,Delivered,0,0,Hub-West-Seattle,3.0,20.3,Consumer,Referral,2024,2024Q2,2024-06,Friday,0.0,0.4423,3-4 Days (Standard),0,6,1
ORD-11479,CUST-0010,2024-07-21,PROD-0004,TechNova Audio & Headphones 2,1,101.53,101.53,0.0,101.53,60.96,40.57,North,Wisconsin,Chicago,Electronics,Audio & Headphones,Technova,2024-07-23,2024-07-26,Delivered,0,0,Hub-North-Chicago,3.0,8.17,Consumer,Referral,2024,2024Q3,2024-07,Sunday,0.0,0.3996,3-4 Days (Standard),0,7,1
ORD-13392,CUST-0010,2024-07-21,PROD-0028,UrbanChic Bags & Luggage 1,1,116.67,116.67,11.67,105.0,62.53,42.47,West,Washington,Portland,Apparel & Fashion,Bags & Luggage,Urbanchic,2024-07-22,2024-07-26,Delivered,0,0,Hub-West-Seattle,4.0,19.59,Consumer,Referral,2024,2024Q3,2024-07,Sunday,0.1,0.4045,3-4 Days (Standard),0,8,1
ORD-23873,CUST-0010,2024-09-06,PROD-0023,UrbanChic Men's Apparel 1,1,136.85,136.85,20.53,116.32,76.32,40.0,East,Massachusetts,Boston,Apparel & Fashion,Men'S Apparel,Urbanchic,2024-09-08,2024-09-10,Delivered,0,0,Hub-East-NewYork,2.0,8.4,Consumer,Referral,2024,2024Q3,2024-09,Friday,0.15,0.3439,1-2 Days (Fast),0,9,1
ORD-10724,CUST-0010,2024-09-11,PROD-0048,AuraHome Furniture & Decor 1,1,403.51,403.51,0.0,403.51,246.77,156.74,East,New York,Philadelphia,Home & Kitchen,Furniture & Decor,Aurahome,2024-09-13,2024-09-16,Delivered,0,0,Hub-East-NewYork,3.0,9.54,Consumer,Referral,2024,2024Q3,2024-09,Wednesday,0.0,0.3884,3-4 Days (Standard),0,10,1
ORD-11295,CUST-0011,2023-09-29,PROD-0052,AuraHome Small Appliances 1,1,475.12,475.12,0.0,475.12,318.79,156.33,West,Oregon,Las Vegas,Home & Kitchen,Small Appliances,Aurahome,2023-09-30,2023-10-03,Delivered,0,0,Hub-West-Seattle,3.0,8.35,Consumer,Social Media,2023,2023Q3,2023-09,Friday,0.0,0.329,3-4 Days (Standard),0,1,0
ORD-16083,CUST-0011,2023-12-20,PROD-0051,AuraHome Bedding 2,1,142.92,142.92,0.0,142.92,97.01,45.91,West,Nevada,Las Vegas,Home & Kitchen,Bedding,Aurahome,2023-12-22,2023-12-25,Delivered,0,0,Hub-West-Seattle,3.0,12.23,Consumer,Social Media,2023,2023Q4,2023-12,Wednesday,0.0,0.3212,3-4 Days (Standard),0,2,1
ORD-19460,CUST-0011,2024-01-10,PROD-0040,ApexGear Bags & Luggage 1,1,80.94,80.94,4.05,76.89,29.37,47.52,South,Florida,Atlanta,Apparel & Fashion,Bags & Luggage,Apexgear,2024-01-12,2024-01-18,Delivered,0,0,Hub-South-Atlanta,6.0,13.97,Consumer,Social Media,2024,2024Q1,2024-01,Wednesday,0.05,0.618,5-6 Days (Delayed),1,3,1
ORD-21132,CUST-0011,2024-02-04,PROD-0041,ApexGear Bags & Luggage 2,3,205.03,615.09,0.0,615.09,257.97,357.12,North,Ohio,Milwaukee,Apparel & Fashion,Bags & Luggage,Apexgear,2024-02-05,2024-02-07,Delivered,0,0,Hub-North-Chicago,2.0,12.18,Consumer,Social Media,2024,2024Q1,2024-02,Sunday,0.0,0.5806,1-2 Days (Fast),0,4,1
ORD-21535,CUST-0011,2024-03-07,PROD-0012,PulseAudio Laptops 1,3,146.7,440.1,0.0,440.1,328.95,111.15,North,Illinois,Chicago,Electronics,Laptops,Pulseaudio,2024-03-08,2024-03-12,Delivered,0,0,Hub-North-Chicago,4.0,8.6,Consumer,Social Media,2024,2024Q1,2024-03,Thursday,0.0,0.2526,3-4 Days (Standard),0,5,1
ORD-13346,CUST-0011,2024-04-04,PROD-0004,TechNova Audio & Headphones 2,4,101.53,406.12,60.92,345.2,243.84,101.36,West,Nevada,Las Vegas,Electronics,Audio & Headphones,Technova,2024-04-06,2024-04-09,Delivered,0,0,Hub-West-Seattle,3.0,16.94,Consumer,Social Media,2024,2024Q2,2024-04,Thursday,0.15,0.2936,3-4 Days (Standard),0,6,1
ORD-20374,CUST-0011,2024-05-31,PROD-0098,ZenFit Fitness Equipment 2,2,95.21,190.42,0.0,190.42,107.26,83.16,West,Oregon,Las Vegas,Sports & Outdoors,Fitness Equipment,Zenfit,2024-06-01,2024-06-04,Delivered,0,0,Hub-West-Seattle,3.0,16.18,Consumer,Social Media,2024,2024Q2,2024-05,Friday,0.0,0.4367,3-4 Days (Standard),0,7,1
ORD-12573,CUST-0011,2024-06-14,PROD-0004,TechNova Audio & Headphones 2,3,101.53,304.59,15.23,289.36,182.88,106.48,East,New Jersey,New York,Electronics,Audio & Headphones,Technova,2024-06-15,2024-06-16,Delivered,0,0,Hub-East-NewYork,1.0,11.13,Consumer,Social Media,2024,2024Q2,2024-06,Friday,0.05,0.368,1-2 Days (Fast),0,8,1
ORD-15829,CUST-0011,2024-06-17,PROD-0077,GlowLabs Fragrance 1,1,75.69,75.69,0.0,75.69,35.53,40.16,East,Pennsylvania,New York,Health & Beauty,Fragrance,Glowlabs,2024-06-19,,Cancelled,0,0,Hub-East-NewYork,,13.22,Consumer,Social Media,2024,2024Q2,2024-06,Monday,0.0,0.5306,,0,9,1
ORD-13656,CUST-0011,2024-09-22,PROD-0106,TrailBlaze Cycling & Action 1,1,50.06,50.06,7.51,42.55,34.43,8.12,North,Michigan,Milwaukee,Sports & Outdoors,Cycling & Action,Trailblaze,2024-09-24,2024-09-26,Delivered,0,0,Hub-North-Chicago,2.0,10.19,Consumer,Social Media,2024,2024Q3,2024-09,Sunday,0.15,0.1908,1-2 Days (Fast),0,10,1
ORD-14207,CUST-0012,2023-10-04,PROD-0057,LuxLiving Bedding 1,2,325.01,650.02,0.0,650.02,312.0,338.02,North,Michigan,Detroit,Home & Kitchen,Bedding,Luxliving,2023-10-05,2023-10-07,Delivered,0,0,Hub-North-Chicago,2.0,14.41,Consumer,Referral,2023,2023Q4,2023-10,Wednesday,0.0,0.52,1-2 Days (Fast),0,1,0
ORD-20449,CUST-0012,2023-12-12,PROD-0053,AuraHome Small Appliances 2,1,321.95,321.95,0.0,321.95,186.14,135.81,East,New Jersey,Boston,Home & Kitchen,Small Appliances,Aurahome,2023-12-13,2023-12-15,Delivered,0,0,Hub-East-NewYork,2.0,16.19,Consumer,Referral,2023,2023Q4,2023-12,Tuesday,0.0,0.4218,1-2 Days (Fast),0,2,1
ORD-24047,CUST-0012,2023-12-22,PROD-0083,PureEssence Fragrance 1,1,144.65,144.65,0.0,144.65,69.43,75.22,West,Washington,Las Vegas,Health & Beauty,Fragrance,Pureessence,2023-12-23,2023-12-26,Delivered,0,0,Hub-West-Seattle,3.0,10.84,Consumer,Referral,2023,2023Q4,2023-12,Friday,0.0,0.52,3-4 Days (Standard),0,3,1
ORD-22257,CUST-0012,2024-02-27,PROD-0048,AuraHome Furniture & Decor 1,2,403.51,807.02,40.35,766.67,493.54,273.13,North,Illinois,Detroit,Home & Kitchen,Furniture & Decor,Aurahome,2024-02-28,2024-03-02,Delivered,0,0,Hub-North-Chicago,3.0,8.78,Consumer,Referral,2024,2024Q1,2024-02,Tuesday,0.05,0.3563,3-4 Days (Standard),0,4,1
ORD-24863,CUST-0012,2024-03-11,PROD-0038,ApexGear Women's Apparel 1,1,49.19,49.19,0.0,49.19,21.86,27.33,South,Florida,Charlotte,Apparel & Fashion,Women'S Apparel,Apexgear,2024-03-12,2024-03-16,Delivered,0,0,Hub-South-Atlanta,4.0,11.58,Consumer,Referral,2024,2024Q1,2024-03,Monday,0.0,0.5556,3-4 Days (Standard),0,5,1
ORD-15271,CUST-0012,2024-09-26,PROD-0037,ApexGear Men's Apparel 2,1,164.31,164.31,32.86,131.45,96.51,34.94,East,New Jersey,Newark,Apparel & Fashion,Men'S Apparel,Apexgear,2024-09-28,2024-10-01,Delivered,0,0,Hub-East-NewYork,3.0,17.47,Consumer,Referral,2024,2024Q3,2024-09,Thursday,0.2,0.2658,3-4 Days (Standard),0,6,1
ORD-22602,CUST-0013,2023-08-12,PROD-0069,CozyNest Furniture & Decor 1,1,99.15,99.15,0.0,99.15,50.08,49.07,West,Oregon,San Francisco,Home & Kitchen,Furniture & Decor,Cozynest,2023-08-14,2023-08-18,Delivered,0,0,Hub-West-Seattle,4.0,19.28,Small Business,Organic Search,2023,2023Q3,2023-08,Saturday,0.0,0.4949,3-4 Days (Standard),0,1,0
ORD-17116,CUST-0013,2023-10-02,PROD-0018,SoundPeak Laptops 1,4,592.18,2368.72,236.87,2131.85,1448.44,683.41,North,Ohio,Detroit,Electronics,Laptops,Soundpeak,2023-10-03,2023-10-05,Delivered,0,0,Hub-North-Chicago,2.0,15.78,Small Business,Organic Search,2023,2023Q4,2023-10,Monday,0.1,0.3206,1-2 Days (Fast),0,2,1
ORD-13054,CUST-0013,2024-02-04,PROD-0034,SwiftStyle Bags & Luggage 1,1,23.2,23.2,0.0,23.2,18.1,5.1,North,Michigan,Columbus,Apparel & Fashion,Bags & Luggage,Swiftstyle,2024-02-06,,Cancelled,0,0,Hub-North-Chicago,,17.75,Small Business,Organic Search,2024,2024Q1,2024-02,Sunday,0.0,0.2198,,0,3,1
ORD-19108,CUST-0013,2024-02-28,PROD-0027,UrbanChic Footwear 2,1,236.03,236.03,0.0,236.03,83.61,152.42,East,Massachusetts,Newark,Apparel & Fashion,Footwear,Urbanchic,2024-02-29,2024-03-01,Delivered,0,0,Hub-East-NewYork,1.0,18.85,Small Business,Organic Search,2024,2024Q1,2024-02,Wednesday,0.0,0.6458,1-2 Days (Fast),0,4,1
ORD-18922,CUST-0013,2024-04-13,PROD-0078,GlowLabs Wellness & Vitamins 1,1,25.49,25.49,2.55,22.94,10.39,12.55,North,Wisconsin,Chicago,Health & Beauty,Wellness & Vitamins,Glowlabs,2024-04-15,2024-04-17,Delivered,0,0,Hub-North-Chicago,2.0,12.37,Small Business,Organic Search,2024,2024Q2,2024-04,Saturday,0.1,0.5471,1-2 Days (Fast),0,5,1
ORD-21775,CUST-0013,2024-04-26,PROD-0004,TechNova Audio & Headphones 2,2,101.53,203.06,0.0,203.06,121.92,81.14,East,New Jersey,New York,Electronics,Audio & Headphones,Technova,2024-04-27,2024-05-02,Delivered,0,0,Hub-East-NewYork,5.0,9.44,Small Business,Organic Search,2024,2024Q2,2024-04,Friday,0.0,0.3996,5-6 Days (Delayed),0,6,1
ORD-15195,CUST-0013,2024-07-22,PROD-0113,VeloSprint Fitness Equipment 1,2,404.29,808.58,80.86,727.72,519.98,207.74,North,Ohio,Columbus,Sports & Outdoors,Fitness Equipment,Velosprint,2024-07-23,2024-07-25,Delivered,0,0,Hub-North-Chicago,2.0,15.94,Small Business,Organic Search,2024,2024Q3,2024-07,Monday,0.1,0.2855,1-2 Days (Fast),0,7,1
ORD-11533,CUST-0014,2023-06-13,PROD-0053,AuraHome Small Appliances 2,1,321.95,321.95,0.0,321.95,186.14,135.81,North,Ohio,Columbus,Home & Kitchen,Small Appliances,Aurahome,2023-06-14,2023-06-18,Delivered,0,0,Hub-North-Chicago,4.0,10.78,Consumer,Paid Ads,2023,2023Q2,2023-06,Tuesday,0.0,0.4218,3-4 Days (Standard),0,1,0
ORD-14079,CUST-0014,2024-01-05,PROD-0012,PulseAudio Laptops 1,1,146.7,146.7,0.0,146.7,109.65,37.05,South,Texas,Miami,Electronics,Laptops,Pulseaudio,2024-01-06,2024-01-12,Delivered,0,0,Hub-South-Atlanta,6.0,16.04,Consumer,Paid Ads,2024,2024Q1,2024-01,Friday,0.0,0.2526,5-6 Days (Delayed),1,2,1
ORD-12149,CUST-0014,2024-03-24,PROD-0075,GlowLabs Skincare 2,1,89.14,89.14,22.29,66.85,46.48,20.37,North,Illinois,Detroit,Health & Beauty,Skincare,Glowlabs,2024-03-25,2024-03-28,Delivered,0,0,Hub-North-Chicago,3.0,16.17,Consumer,Paid Ads,2024,2024Q1,2024-03,Sunday,0.2501,0.3047,3-4 Days (Standard),0,3,1
ORD-24507,CUST-0014,2024-03-27,PROD-0083,PureEssence Fragrance 1,4,144.65,578.6,0.0,578.6,277.72,300.88,East,Massachusetts,Newark,Health & Beauty,Fragrance,Pureessence,2024-03-29,2024-04-02,Delivered,0,0,Hub-East-NewYork,4.0,10.74,Consumer,Paid Ads,2024,2024Q1,2024-03,Wednesday,0.0,0.52,3-4 Days (Standard),0,4,1
ORD-11926,CUST-0014,2024-04-08,PROD-0040,ApexGear Bags & Luggage 1,1,80.94,80.94,0.0,80.94,29.37,51.57,East,Pennsylvania,Philadelphia,Apparel & Fashion,Bags & Luggage,Apexgear,2024-04-10,2024-04-13,Delivered,0,0,Hub-East-NewYork,3.0,7.79,Consumer,Paid Ads,2024,2024Q2,2024-04,Monday,0.0,0.6371,3-4 Days (Standard),0,5,1
ORD-20324,CUST-0014,2024-04-10,PROD-0013,PulseAudio Audio & Headphones 1,1,261.04,261.04,65.26,195.78,160.27,35.51,West,Washington,Las Vegas,Electronics,Audio & Headphones,Pulseaudio,2024-04-12,2024-04-14,Delivered,0,0,Hub-West-Seattle,2.0,15.19,Consumer,Paid Ads,2024,2024Q2,2024-04,Wednesday,0.25,0.1814,1-2 Days (Fast),0,6,1
ORD-16225,CUST-0014,2024-04-21,PROD-0052,AuraHome Small Appliances 1,2,475.12,950.24,95.02,855.22,637.58,217.64,East,New York,Newark,Home & Kitchen,Small Appliances,Aurahome,2024-04-22,2024-04-24,Delivered,0,0,Hub-East-NewYork,2.0,15.03,Consumer,Paid Ads,2024,2024Q2,2024-04,Sunday,0.1,0.2545,1-2 Days (Fast),0,7,1
ORD-18661,CUST-0014,2024-05-04,PROD-0048,AuraHome Furniture & Decor 1,2,403.51,807.02,0.0,807.02,493.54,313.48,West,Nevada,Seattle,Home & Kitchen,Furniture & Decor,Aurahome,2024-05-05,2024-05-11,Delivered,0,0,Hub-West-Seattle,6.0,15.15,Consumer,Paid Ads,2024,2024Q2,2024-05,Saturday,0.0,0.3884,5-6 Days (Delayed),1,8,1
ORD-16869,CUST-0014,2024-05-19,PROD-0109,SummitPro Outdoor Gear 1,1,280.33,280.33,0.0,280.33,194.01,86.32,North,Michigan,Columbus,Sports & Outdoors,Outdoor Gear,Summitpro,2024-05-21,2024-05-23,Delivered,0,0,Hub-North-Chicago,2.0,14.68,Consumer,Paid Ads,2024,2024Q2,2024-05,Sunday,0.0,0.3079,1-2 Days (Fast),0,9,1
ORD-23562,CUST-0014,2024-05-29,PROD-0052,AuraHome Small Appliances 1,1,475.12,475.12,0.0,475.12,318.79,156.33,Central,Colorado,Salt Lake City,Home & Kitchen,Small Appliances,Aurahome,2024-05-30,2024-06-03,Returned,1,0,Hub-Central-Denver,4.0,13.06,Consumer,Paid Ads,2024,2024Q2,2024-05,Wednesday,0.0,0.329,3-4 Days (Standard),0,10,1
ORD-10993,CUST-0014,2024-09-05,PROD-0056,LuxLiving Furniture & Decor 1,1,53.15,53.15,0.0,53.15,25.51,27.64,South,Georgia,Atlanta,Home & Kitchen,Furniture & Decor,Luxliving,2024-09-06,2024-09-13,Delivered,0,0,Hub-South-Atlanta,7.0,15.72,Consumer,Paid Ads,2024,2024Q3,2024-09,Thursday,0.0,0.52,7+ Days (Severe Delay),1,11,1
ORD-14943,CUST-0015,2023-06-26,PROD-0053,AuraHome Small Appliances 2,3,321.95,965.85,193.17,772.68,558.42,214.26,West,Oregon,Portland,Home & Kitchen,Small Appliances,Aurahome,2023-06-28,2023-07-02,Delivered,0,0,Hub-West-Seattle,4.0,9.73,Consumer,Paid Ads,2023,2023Q2,2023-06,Monday,0.2,0.2773,3-4 Days (Standard),0,1,0
ORD-25961,CUST-0015,2023-12-27,PROD-0014,PulseAudio Audio & Headphones 2,1,530.41,530.41,0.0,530.41,362.44,167.97,West,Oregon,San Francisco,Electronics,Audio & Headphones,Pulseaudio,2023-12-29,2024-01-07,Delivered,0,0,Hub-West-Seattle,9.0,22.09,Consumer,Paid Ads,2023,2023Q4,2023-12,Wednesday,0.0,0.3167,7+ Days (Severe Delay),1,2,1
ORD-18033,CUST-0015,2024-01-27,PROD-0061,HavenCraft Cookware 1,1,380.88,380.88,19.04,361.84,178.23,183.61,West,Nevada,Seattle,Home & Kitchen,Cookware,Havencraft,2024-01-28,2024-02-01,Delivered,0,0,Hub-West-Seattle,4.0,18.74,Consumer,Paid Ads,2024,2024Q1,2024-01,Saturday,0.05,0.5074,3-4 Days (Standard),0,3,1
ORD-25617,CUST-0015,2024-04-19,PROD-0037,ApexGear Men's Apparel 2,1,164.31,164.31,0.0,164.31,96.51,67.8,North,Illinois,Detroit,Apparel & Fashion,Men'S Apparel,Apexgear,2024-04-21,2024-04-26,Delivered,0,0,Hub-North-Chicago,5.0,19.09,Consumer,Paid Ads,2024,2024Q2,2024-04,Friday,0.0,0.4126,5-6 Days (Delayed),0,4,1
ORD-24736,CUST-0015,2024-08-26,PROD-0114,VeloSprint Outdoor Gear 1,1,211.78,211.78,31.77,180.01,133.81,46.2,West,Oregon,Las Vegas,Sports & Outdoors,Outdoor Gear,Velosprint,2024-08-28,2024-09-01,Delivered,0,0,Hub-West-Seattle,4.0,12.42,Consumer,Paid Ads,2024,2024Q3,2024-08,Monday,0.15,0.2567,3-4 Days (Standard),0,5,1
ORD-20848,CUST-0015,2024-09-22,PROD-0001,TechNova Smartphones 1,1,268.31,268.31,0.0,268.31,205.55,62.76,West,Washington,Portland,Electronics,Smartphones,Technova,2024-09-23,2024-09-25,Delivered,0,0,Hub-West-Seattle,2.0,9.98,Consumer,Paid Ads,2024,2024Q3,2024-09,Sunday,0.0,0.2339,1-2 Days (Fast),0,6,1
ORD-20019,CUST-0015,2024-10-14,PROD-0037,ApexGear Men's Apparel 2,2,164.31,328.62,65.72,262.9,193.02,69.88,North,Illinois,Milwaukee,Apparel & Fashion,Men'S Apparel,Apexgear,2024-10-15,2024-10-19,Returned,1,0,Hub-North-Chicago,4.0,14.28,Consumer,Paid Ads,2024,2024Q4,2024-10,Monday,0.2,0.2658,3-4 Days (Standard),0,7,1
ORD-19598,CUST-0015,2024-12-01,PROD-0102,ZenFit Cycling & Action 1,1,204.04,204.04,20.4,183.64,137.44,46.2,North,Wisconsin,Chicago,Sports & Outdoors,Cycling & Action,Zenfit,2024-12-03,2024-12-07,Delivered,0,0,Hub-North-Chicago,4.0,15.94,Consumer,Paid Ads,2024,2024Q4,2024-12,Sunday,0.1,0.2516,3-4 Days (Standard),0,8,1
ORD-12221,CUST-0016,2023-09-23,PROD-0070,CozyNest Bedding 1,1,102.65,102.65,0.0,102.65,52.88,49.77,West,California,Portland,Home & Kitchen,Bedding,Cozynest,2023-09-25,2023-10-01,Delivered,0,0,Hub-West-Seattle,6.0,18.09,Corporate,Organic Search,2023,2023Q3,2023-09,Saturday,0.0,0.4849,5-6 Days (Delayed),1,1,0
ORD-19273,CUST-0016,2023-11-05,PROD-0111,SummitPro Sportswear 1,1,290.79,290.79,0.0,290.79,174.67,116.12,West,California,San Francisco,Sports & Outdoors,Sportswear,Summitpro,2023-11-07,2023-11-10,Delivered,0,0,Hub-West-Seattle,3.0,19.28,Corporate,Organic Search,2023,2023Q4,2023-11,Sunday,0.0,0.3993,3-4 Days (Standard),0,2,1
ORD-22969,CUST-0016,2024-04-03,PROD-0004,TechNova Audio & Headphones 2,1,101.53,101.53,0.0,101.53,60.96,40.57,East,New York,Philadelphia,Electronics,Audio & Headphones,Technova,2024-04-04,2024-04-07,Delivered,0,0,Hub-East-NewYork,3.0,18.2,Corporate,Organic Search,2024,2024Q2,2024-04,Wednesday,0.0,0.3996,3-4 Days (Standard),0,3,1
ORD-17302,CUST-0016,2024-05-28,PROD-0049,AuraHome Furniture & Decor 2,1,383.5,383.5,0.0,383.5,258.03,125.47,West,California,Las Vegas,Home & Kitchen,Furniture & Decor,Aurahome,2024-05-29,2024-06-05,Delivered,0,0,Hub-West-Seattle,7.0,15.83,Corporate,Organic Search,2024,2024Q2,2024-05,Tuesday,0.0,0.3272,7+ Days (Severe Delay),1,4,1
ORD-24158,CUST-0016,2024-06-19,PROD-0065,HavenCraft Bedding 2,2,80.71,161.42,0.0,161.42,105.2,56.22,North,Michigan,Columbus,Home & Kitchen,Bedding,Havencraft,2024-06-20,2024-06-23,Delivered,0,0,Hub-North-Chicago,3.0,20.08,Corporate,Organic Search,2024,2024Q2,2024-06,Wednesday,0.0,0.3483,3-4 Days (Standard),0,5,1
ORD-23888,CUST-0016,2024-07-28,PROD-0081,PureEssence Haircare 1,1,158.12,158.12,0.0,158.12,63.01,95.11,South,North Carolina,Dallas,Health & Beauty,Haircare,Pureessence,2024-07-29,2024-08-02,Delivered,0,0,Hub-South-Atlanta,4.0,17.3,Corporate,Organic Search,2024,2024Q3,2024-07,Sunday,0.0,0.6015,3-4 Days (Standard),0,6,1
ORD-21129,CUST-0016,2024-07-31,PROD-0039,ApexGear Footwear 1,2,201.11,402.22,40.22,362.0,155.2,206.8,North,Ohio,Milwaukee,Apparel & Fashion,Footwear,Apexgear,2024-08-02,2024-08-04,Delivered,0,0,Hub-North-Chicago,2.0,16.04,Corporate,Organic Search,2024,2024Q3,2024-07,Wednesday,0.1,0.5713,1-2 Days (Fast),0,7,1
ORD-25004,CUST-0016,2024-09-15,PROD-0048,AuraHome Furniture & Decor 1,1,403.51,403.51,40.35,363.16,246.77,116.39,North,Illinois,Milwaukee,Home & Kitchen,Furniture & Decor,Aurahome,2024-09-17,2024-09-20,Delivered,0,0,Hub-North-Chicago,3.0,10.18,Corporate,Organic Search,2024,2024Q3,2024-09,Sunday,0.1,0.3205,3-4 Days (Standard),0,8,1
ORD-16642,CUST-0017,2023-04-29,PROD-0101,ZenFit Sportswear 1,1,375.15,375.15,0.0,375.15,206.81,168.34,Central,Colorado,Denver,Sports & Outdoors,Sportswear,Zenfit,2023-04-30,,Cancelled,0,0,Hub-Central-Denver,,10.11,Small Business,Organic Search,2023,2023Q2,2023-04,Saturday,0.0,0.4487,,0,1,0
ORD-18477,CUST-0017,2023-05-13,PROD-0052,AuraHome Small Appliances 1,1,475.12,475.12,0.0,475.12,318.79,156.33,East,New York,Newark,Home & Kitchen,Small Appliances,Aurahome,2023-05-15,2023-05-21,Delivered,0,0,Hub-East-NewYork,6.0,17.9,Small Business,Organic Search,2023,2023Q2,2023-05,Saturday,0.0,0.329,5-6 Days (Delayed),1,2,1
ORD-15688,CUST-0017,2023-07-13,PROD-0050,AuraHome Bedding 1,1,224.37,224.37,22.44,201.93,112.8,89.13,East,Massachusetts,Boston,Home & Kitchen,Bedding,Aurahome,2023-07-14,2023-07-17,Delivered,0,0,Hub-East-NewYork,3.0,15.07,Small Business,Organic Search,2023,2023Q3,2023-07,Thursday,0.1,0.4414,3-4 Days (Standard),0,3,1
