customer_id,recency,frequency,monetary,first_order_date,last_order_date,avg_transit_days,return_rate,aov,R_score,F_score,M_score,segment
CUST-0241,83,6,1679.23,2023-07-14,2024-10-03,3.3333333333333335,0.16666666666666666,279.87,4,3,3,Loyal Customers
CUST-0242,109,10,2878.44,2023-03-29,2024-09-07,4.0,0.1,287.84,4,5,4,Champions
CUST-0243,129,7,3527.4700000000003,2023-09-15,2024-08-18,4.285714285714286,0.2857142857142857,503.92,3,4,5,Loyal Customers
CUST-0244,58,10,2541.97,2023-07-11,2024-10-28,3.6,0.1,254.2,5,5,4,Champions
CUST-0245,67,8,1103.15,2023-03-13,2024-10-19,3.0,0.0,137.89,5,4,2,Champions
CUST-0246,126,12,3396.28,2023-05-15,2024-08-21,2.9166666666666665,0.0,283.02,3,5,5,Loyal Customers
CUST-0247,99,9,2430.33,2023-08-20,2024-09-17,3.5555555555555554,0.0,270.04,4,4,4,Champions
CUST-0248,127,11,3348.58,2023-03-25,2024-08-20,3.0,0.09090909090909091,304.42,3,5,5,Loyal Customers
CUST-0249,63,8,2277.14,2023-02-25,2024-10-23,3.625,0.0,284.64,5,4,4,Champions
CUST-0250,109,9,3444.92,2023-01-24,2024-09-07,3.888888888888889,0.1111111111111111,382.77,4,4,5,Champions
CUST-0251,88,11,5473.8,2023-03-14,2024-09-28,3.4,0.0,497.62,4,5,5,Champions
CUST-0252,185,9,3605.55,2023-05-30,2024-06-23,3.888888888888889,0.0,400.62,2,4,5,At Risk
CUST-0253,81,11,9249.57,2023-02-11,2024-10-05,2.727272727272727,0.09090909090909091,840.87,5,5,5,Champions
CUST-0254,90,8,1746.9199999999998,2023-06-05,2024-09-26,3.625,0.125,218.36,4,4,3,Champions
CUST-0255,14,11,3382.4,2023-08-21,2024-12-11,3.090909090909091,0.0,307.49,5,5,5,Champions
CUST-0256,50,10,4203.16,2023-07-10,2024-11-05,2.7,0.1,420.32,5,5,5,Champions
CUST-0257,127,9,2010.1399999999999,2023-06-03,2024-08-20,3.111111111111111,0.0,223.35,3,4,4,Loyal Customers
CUST-0258,88,9,3657.23,2023-03-01,2024-09-28,3.7777777777777777,0.1111111111111111,406.36,4,4,5,Champions
CUST-0259,98,6,1316.22,2023-09-02,2024-09-18,3.3333333333333335,0.16666666666666666,219.37,4,3,3,Loyal Customers
CUST-0260,34,15,4937.99,2023-09-13,2024-11-21,3.7857142857142856,0.0,329.2,5,5,5,Champions
CUST-0261,93,10,3112.02,2023-04-02,2024-09-23,3.7,0.0,311.2,4,5,4,Champions
CUST-0262,114,7,1439.56,2023-04-26,2024-09-02,4.0,0.0,205.65,4,4,3,Champions
CUST-0263,202,6,1633.35,2023-09-11,2024-06-06,3.6,0.0,272.22,2,3,3,At Risk
CUST-0264,107,14,2971.84,2023-07-02,2024-09-09,3.7142857142857144,0.07142857142857142,212.27,4,5,4,Champions
CUST-0265,59,8,2924.71,2023-06-07,2024-10-27,3.25,0.0,365.59,5,4,4,Champions
CUST-0266,39,11,3189.02,2023-03-05,2024-11-16,4.090909090909091,0.09090909090909091,289.91,5,5,4,Champions
CUST-0267,149,13,4665.639999999999,2023-07-06,2024-07-29,3.0,0.07692307692307693,358.9,3,5,5,Loyal Customers
CUST-0268,65,13,4347.73,2023-03-20,2024-10-21,3.3846153846153846,0.0,334.44,5,5,5,Champions
CUST-0269,165,13,2264.72,2023-06-20,2024-07-13,3.769230769230769,0.0,174.21,3,5,4,Loyal Customers
CUST-0270,121,11,2367.84,2023-04-30,2024-08-26,3.6363636363636362,0.09090909090909091,215.26,4,5,4,Champions
CUST-0271,61,13,4682.9800000000005,2023-08-26,2024-10-25,3.0,0.0,360.23,5,5,5,Champions
CUST-0272,207,13,5807.43,2023-03-28,2024-06-01,3.076923076923077,0.07692307692307693,446.73,2,5,5,At Risk
CUST-0273,57,15,8778.23,2023-07-12,2024-10-29,3.3333333333333335,0.13333333333333333,585.22,5,5,5,Champions
CUST-0274,105,4,1510.95,2023-11-07,2024-09-11,4.0,0.0,377.74,4,2,3,Potential Loyalists
CUST-0275,114,10,2740.46,2023-04-28,2024-09-02,3.5,0.0,274.05,4,5,4,Champions
CUST-0276,240,7,2563.2599999999998,2023-08-15,2024-04-29,3.0,0.0,366.18,2,4,4,At Risk
CUST-0277,124,14,4874.24,2023-04-22,2024-08-23,3.357142857142857,0.0,348.16,4,5,5,Champions
CUST-0278,17,16,3541.76,2023-03-22,2024-12-08,3.066666666666667,0.0,221.36,5,5,5,Champions
CUST-0279,17,9,7802.65,2023-04-03,2024-12-08,4.125,0.2222222222222222,866.96,5,4,5,Champions
CUST-0280,152,5,1077.38,2023-03-30,2024-07-26,3.4,0.0,215.48,3,3,2,Loyal Customers
CUST-0281,53,15,6696.91,2023-04-20,2024-11-02,3.466666666666667,0.06666666666666667,446.46,5,5,5,Champions
CUST-0282,69,13,5238.54,2023-02-27,2024-10-17,4.384615384615385,0.0,402.96,5,5,5,Champions
CUST-0283,50,9,2617.3,2023-06-19,2024-11-05,3.111111111111111,0.0,290.81,5,4,4,Champions
CUST-0284,178,11,5999.3099999999995,2023-03-06,2024-06-30,3.727272727272727,0.0,545.39,2,5,5,At Risk
CUST-0285,163,14,3216.38,2023-02-26,2024-07-15,3.857142857142857,0.07142857142857142,229.74,3,5,5,Loyal Customers
CUST-0286,13,11,3893.92,2023-06-07,2024-12-12,3.3636363636363638,0.0,353.99,5,5,5,Champions
CUST-0287,113,10,4242.820000000001,2023-10-20,2024-09-03,3.6666666666666665,0.0,424.28,4,5,5,Champions
CUST-0288,64,10,3869.7,2023-08-02,2024-10-22,2.9,0.0,386.97,5,5,5,Champions
CUST-0289,179,16,6608.24,2023-04-10,2024-06-29,3.466666666666667,0.0625,413.02,2,5,5,At Risk
CUST-0290,45,14,2771.49,2023-05-19,2024-11-10,3.0714285714285716,0.0,197.96,5,5,4,Champions
CUST-0291,80,13,2754.0,2023-04-03,2024-10-06,3.3076923076923075,0.0,211.85,5,5,4,Champions
CUST-0292,142,10,3078.4300000000003,2023-05-01,2024-08-05,2.7777777777777777,0.0,307.84,3,5,4,Loyal Customers
CUST-0293,91,13,4994.44,2023-04-14,2024-09-25,3.3076923076923075,0.07692307692307693,384.19,4,5,5,Champions
CUST-0294,58,4,1661.78,2024-03-20,2024-10-28,3.5,0.25,415.44,5,2,3,Potential Loyalists
CUST-0295,31,10,1937.4099999999999,2023-06-30,2024-11-24,4.2,0.1,193.74,5,5,3,Champions
CUST-0296,255,4,554.47,2023-02-23,2024-04-14,4.0,0.0,138.62,1,2,1,Dormant
CUST-0297,67,7,3503.45,2023-05-08,2024-10-19,3.5,0.0,500.49,5,4,5,Champions
CUST-0298,131,14,4439.53,2023-03-15,2024-08-16,3.142857142857143,0.07142857142857142,317.11,3,5,5,Loyal Customers
CUST-0299,39,13,5445.22,2023-07-18,2024-11-16,3.769230769230769,0.0,418.86,5,5,5,Champions
CUST-0300,78,12,4257.12,2023-08-16,2024-10-08,3.6666666666666665,0.08333333333333333,354.76,5,5,5,Champions
CUST-0301,267,8,1914.6799999999998,2023-03-18,2024-04-02,3.125,0.0,239.33,1,4,3,At Risk
CUST-0302,42,9,2376.91,2023-03-27,2024-11-13,3.875,0.0,264.1,5,4,4,Champions
CUST-0303,248,8,2436.52,2023-09-05,2024-04-21,3.625,0.0,304.56,1,4,4,At Risk
CUST-0304,131,8,2995.3799999999997,2023-01-20,2024-08-16,4.0,0.25,374.42,3,4,4,Loyal Customers
CUST-0305,114,7,1939.1,2023-02-06,2024-09-02,3.5714285714285716,0.0,277.01,4,4,3,Champions
CUST-0306,118,6,3462.18,2023-06-02,2024-08-29,3.0,0.0,577.03,4,3,5,Loyal Customers
CUST-0307,131,8,1371.99,2023-04-11,2024-08-16,3.875,0.125,171.5,3,4,3,Loyal Customers
CUST-0308,203,5,1493.32,2023-06-24,2024-06-05,3.4,0.0,298.66,2,3,3,At Risk
CUST-0309,81,9,2608.58,2023-07-13,2024-10-05,3.0,0.0,289.84,5,4,4,Champions
CUST-0310,47,13,8593.48,2023-05-15,2024-11-08,3.3333333333333335,0.07692307692307693,661.04,5,5,5,Champions
CUST-0311,120,9,4127.55,2023-07-03,2024-08-27,2.875,0.0,458.62,4,4,5,Champions
CUST-0312,161,14,5811.7,2023-04-19,2024-07-17,3.5,0.0,415.12,3,5,5,Loyal Customers
CUST-0313,123,9,2505.6,2023-06-21,2024-08-24,2.7777777777777777,0.0,278.4,4,4,4,Champions
CUST-0314,200,11,6459.41,2023-08-24,2024-06-08,3.8181818181818183,0.0,587.22,2,5,5,At Risk
CUST-0315,85,13,3858.14,2023-04-17,2024-10-01,3.4615384615384617,0.07692307692307693,296.78,4,5,5,Champions
CUST-0316,160,8,4266.2699999999995,2023-11-18,2024-07-18,3.375,0.125,533.28,3,4,5,Loyal Customers
CUST-0317,106,9,1822.62,2023-10-25,2024-09-10,3.888888888888889,0.0,202.51,4,4,3,Champions
CUST-0318,159,8,2182.18,2023-12-17,2024-07-19,2.875,0.125,272.77,3,4,4,Loyal Customers
CUST-0319,210,6,1516.1100000000001,2023-03-05,2024-05-29,4.333333333333333,0.16666666666666666,252.69,2,3,3,At Risk
CUST-0320,176,7,1644.0100000000002,2023-05-04,2024-07-02,3.142857142857143,0.14285714285714285,234.86,2,4,3,At Risk
CUST-0321,175,10,4025.29,2023-04-05,2024-07-03,2.6,0.0,402.53,3,5,5,Loyal Customers
CUST-0322,8,4,1002.92,2023-07-07,2024-12-17,4.0,0.25,250.73,5,2,2,Potential Loyalists
CUST-0323,159,8,3371.83,2023-08-02,2024-07-19,3.25,0.0,421.48,3,4,5,Loyal Customers
CUST-0324,129,6,2089.71,2024-01-17,2024-08-18,4.0,0.0,348.28,3,3,4,Loyal Customers
CUST-0325,89,9,2073.72,2023-05-19,2024-09-27,3.2222222222222223,0.0,230.41,4,4,4,Champions
CUST-0326,166,9,3573.47,2023-08-21,2024-07-12,2.6666666666666665,0.2222222222222222,397.05,3,4,5,Loyal Customers
CUST-0327,206,9,4190.41,2023-06-13,2024-06-02,4.111111111111111,0.0,465.6,2,4,5,At Risk
CUST-0328,31,11,6832.62,2023-08-18,2024-11-24,3.6363636363636362,0.09090909090909091,621.15,5,5,5,Champions
CUST-0329,36,12,2699.69,2023-07-17,2024-11-19,3.1818181818181817,0.08333333333333333,224.97,5,5,4,Champions
CUST-0330,103,10,2054.39,2023-04-11,2024-09-13,2.875,0.0,205.44,4,5,4,Champions
CUST-0331,163,6,4195.58,2023-07-06,2024-07-15,3.0,0.0,699.26,3,3,5,Loyal Customers
CUST-0332,80,13,5052.9,2023-05-25,2024-10-06,3.3076923076923075,0.0,388.68,5,5,5,Champions
CUST-0333,106,7,2258.94,2023-05-08,2024-09-10,3.2857142857142856,0.0,322.71,4,4,4,Champions
CUST-0334,78,12,2847.5299999999997,2023-06-20,2024-10-08,3.0833333333333335,0.0,237.29,5,5,4,Champions
CUST-0335,63,7,2757.27,2023-07-29,2024-10-23,2.857142857142857,0.14285714285714285,393.9,5,4,4,Champions
CUST-0336,68,8,2371.6000000000004,2023-08-13,2024-10-18,3.5,0.125,296.45,5,4,4,Champions
CUST-0337,128,10,2613.99,2023-03-24,2024-08-19,3.6,0.0,261.4,3,5,4,Loyal Customers
CUST-0338,184,16,6249.77,2023-04-19,2024-06-24,3.9375,0.0625,390.61,2,5,5,At Risk
CUST-0339,174,9,1597.2,2023-06-13,2024-07-04,3.7777777777777777,0.0,177.47,3,4,3,Loyal Customers
CUST-0340,48,12,5030.7699999999995,2023-04-17,2024-11-07,3.5833333333333335,0.0,419.23,5,5,5,Champions
CUST-0341,98,15,8224.32,2023-04-25,2024-09-18,3.0714285714285716,0.06666666666666667,548.29,4,5,5,Champions
CUST-0342,107,9,2255.85,2023-06-14,2024-09-09,3.5555555555555554,0.0,250.65,4,4,4,Champions
CUST-0343,48,12,1811.59,2023-04-24,2024-11-07,2.9166666666666665,0.16666666666666666,150.97,5,5,3,Champions
CUST-0344,89,13,3650.2400000000002,2023-05-15,2024-09-27,2.4615384615384617,0.0,280.79,4,5,5,Champions
CUST-0345,169,11,6061.58,2023-07-12,2024-07-09,3.6363636363636362,0.0,551.05,3,5,5,Loyal Customers
CUST-0346,91,12,5239.2699999999995,2023-06-10,2024-09-25,3.25,0.0,436.61,4,5,5,Champions
CUST-0347,21,12,3765.11,2023-06-29,2024-12-04,4.083333333333333,0.0,313.76,5,5,5,Champions
CUST-0348,150,10,2249.12,2023-06-15,2024-07-28,3.3,0.1,224.91,3,5,4,Loyal Customers
CUST-0349,84,18,6439.65,2023-05-05,2024-10-02,3.5555555555555554,0.05555555555555555,357.76,4,5,5,Champions
CUST-0350,40,13,3860.17,2023-01-27,2024-11-15,2.6923076923076925,0.0,296.94,5,5,5,Champions
CUST-0351,116,14,4298.49,2023-04-24,2024-08-31,3.5714285714285716,0.07142857142857142,307.03,4,5,5,Champions
CUST-0352,132,15,4440.99,2023-05-24,2024-08-15,2.933333333333333,0.0,296.07,3,5,5,Loyal Customers
CUST-0353,137,11,2506.58,2023-07-07,2024-08-10,3.4545454545454546,0.0,227.87,3,5,4,Loyal Customers
CUST-0354,188,6,1329.7,2023-10-25,2024-06-20,3.6666666666666665,0.0,221.62,2,3,3,At Risk
CUST-0355,119,15,7328.0,2023-09-13,2024-08-28,3.466666666666667,0.0,488.53,4,5,5,Champions
CUST-0356,129,16,4476.68,2023-02-22,2024-08-18,2.9375,0.0625,279.79,3,5,5,Loyal Customers
CUST-0357,172,3,344.06,2024-03-31,2024-07-06,3.3333333333333335,0.0,114.69,3,2,1,Potential Loyalists
CUST-0358,75,11,5529.11,2023-06-15,2024-10-11,3.6363636363636362,0.09090909090909091,502.65,5,5,5,Champions
CUST-0359,238,10,1871.62,2023-05-22,2024-05-01,4.1,0.0,187.16,2,5,3,At Risk
CUST-0360,15,6,645.11,2023-05-09,2024-12-10,3.8333333333333335,0.0,107.52,5,3,2,Loyal Customers
CUST-0361,136,10,3354.65,2023-12-25,2024-08-11,3.6,0.0,335.46,3,5,5,Loyal Customers
CUST-0362,48,10,2864.42,2023-02-22,2024-11-07,3.1,0.0,286.44,5,5,4,Champions
CUST-0363,157,13,4226.39,2023-05-29,2024-07-21,3.6923076923076925,0.07692307692307693,325.11,3,5,5,Loyal Customers
CUST-0364,103,10,4893.4,2023-04-20,2024-09-13,3.2,0.1,489.34,4,5,5,Champions
CUST-0365,55,7,1675.15,2023-08-20,2024-10-31,3.5714285714285716,0.0,239.31,5,4,3,Champions
CUST-0366,4,10,4586.3,2023-10-29,2024-12-21,3.5,0.0,458.63,5,5,5,Champions
CUST-0367,11,11,4664.219999999999,2023-05-28,2024-12-14,3.727272727272727,0.0,424.02,5,5,5,Champions
CUST-0368,138,13,3566.97,2023-08-05,2024-08-09,3.6153846153846154,0.15384615384615385,274.38,3,5,5,Loyal Customers
CUST-0369,104,13,5569.07,2023-04-01,2024-09-12,3.6153846153846154,0.0,428.39,4,5,5,Champions
CUST-0370,82,15,4106.13,2023-05-04,2024-10-04,3.2666666666666666,0.06666666666666667,273.74,4,5,5,Champions
CUST-0371,47,17,4981.57,2023-06-09,2024-11-08,2.823529411764706,0.058823529411764705,293.03,5,5,5,Champions
CUST-0372,109,7,2424.41,2023-05-26,2024-09-07,3.8333333333333335,0.14285714285714285,346.34,4,4,4,Champions
CUST-0373,200,9,2635.67,2023-08-02,2024-06-08,3.4444444444444446,0.0,292.85,2,4,4,At Risk
CUST-0374,57,11,6783.589999999999,2023-05-06,2024-10-29,3.7,0.09090909090909091,616.69,5,5,5,Champions
CUST-0375,153,10,3094.99,2023-06-17,2024-07-25,3.4,0.0,309.5,3,5,4,Loyal Customers
CUST-0376,109,10,2029.38,2023-05-15,2024-09-07,3.6,0.0,202.94,4,5,4,Champions
CUST-0377,304,3,1525.53,2023-10-24,2024-02-25,4.0,0.3333333333333333,508.51,1,2,3,Dormant
CUST-0378,99,6,4262.12,2023-10-08,2024-09-17,3.0,0.16666666666666666,710.35,4,3,5,Loyal Customers
CUST-0379,81,4,2172.7999999999997,2023-05-22,2024-10-05,3.5,0.0,543.2,5,2,4,Potential Loyalists
CUST-0380,49,12,3492.83,2023-06-03,2024-11-06,2.5,0.08333333333333333,291.07,5,5,5,Champions
CUST-0381,159,10,3283.5699999999997,2023-06-01,2024-07-19,3.3333333333333335,0.0,328.36,3,5,5,Loyal Customers
CUST-0382,210,11,4249.5,2023-05-25,2024-05-29,3.7,0.0,386.32,2,5,5,At Risk
CUST-0383,6,19,5722.58,2023-04-09,2024-12-19,3.0526315789473686,0.0,301.19,5,5,5,Champions
CUST-0384,99,9,1832.1399999999999,2023-06-14,2024-09-17,4.333333333333333,0.0,203.57,4,4,3,Champions
CUST-0385,85,12,7684.0199999999995,2023-05-08,2024-10-01,3.75,0.0,640.33,4,5,5,Champions
CUST-0386,178,11,2591.88,2023-03-10,2024-06-30,3.272727272727273,0.18181818181818182,235.63,2,5,4,At Risk
CUST-0387,81,11,2956.38,2023-07-31,2024-10-05,3.090909090909091,0.0,268.76,5,5,4,Champions
CUST-0388,111,12,3951.48,2023-11-12,2024-09-05,3.8181818181818183,0.0,329.29,4,5,5,Champions
CUST-0389,249,8,1545.31,2023-06-23,2024-04-20,3.875,0.0,193.16,1,4,3,At Risk
CUST-0390,54,13,3517.0,2023-06-07,2024-11-01,2.8461538461538463,0.07692307692307693,270.54,5,5,5,Champions
CUST-0391,202,10,2894.7200000000003,2023-05-29,2024-06-06,3.5,0.2,289.47,2,5,4,At Risk
CUST-0392,130,6,2220.42,2023-03-14,2024-08-17,4.0,0.0,370.07,3,3,4,Loyal Customers
CUST-0393,110,16,7651.08,2023-02-10,2024-09-06,3.0,0.0,478.19,4,5,5,Champions
CUST-0394,81,10,4338.03,2023-04-05,2024-10-05,3.5,0.0,433.8,5,5,5,Champions
CUST-0395,120,13,4752.63,2023-05-18,2024-08-27,4.583333333333333,0.0,365.59,4,5,5,Champions
CUST-0396,155,12,5192.07,2023-05-01,2024-07-23,3.727272727272727,0.08333333333333333,432.67,3,5,5,Loyal Customers
CUST-0397,314,6,1784.94,2023-03-18,2024-02-15,3.0,0.0,297.49,1,3,3,At Risk
CUST-0398,176,12,4299.99,2023-05-06,2024-07-02,3.3636363636363638,0.08333333333333333,358.33,2,5,5,At Risk
CUST-0399,174,14,3207.34,2023-05-04,2024-07-04,3.3076923076923075,0.0,229.1,3,5,5,Loyal Customers
CUST-0400,120,11,3940.0,2023-06-01,2024-08-27,2.3636363636363638,0.0,358.18,4,5,5,Champions
CUST-0401,286,6,1638.8,2023-03-03,2024-03-14,3.2,0.0,273.13,1,3,3,At Risk
CUST-0402,88,12,6164.47,2023-06-30,2024-09-28,3.090909090909091,0.0,513.71,4,5,5,Champions
CUST-0403,56,15,4844.5599999999995,2023-08-12,2024-10-30,3.3333333333333335,0.06666666666666667,322.97,5,5,5,Champions
CUST-0404,79,7,3443.9600000000005,2023-12-21,2024-10-07,3.2857142857142856,0.14285714285714285,491.99,5,4,5,Champions
CUST-0405,114,8,3221.89,2023-05-17,2024-09-02,3.5,0.0,402.74,4,4,5,Champions
CUST-0406,187,7,1402.5,2023-05-02,2024-06-21,2.857142857142857,0.0,200.36,2,4,3,At Risk
CUST-0407,45,15,2938.82,2023-03-16,2024-11-10,4.0,0.0,195.92,5,5,4,Champions
CUST-0408,120,14,3823.94,2023-06-07,2024-08-27,2.9285714285714284,0.0,273.14,4,5,5,Champions
CUST-0409,108,13,3240.02,2023-04-25,2024-09-08,3.923076923076923,0.0,249.23,4,5,5,Champions
CUST-0410,31,14,6768.66,2023-07-07,2024-11-24,3.6153846153846154,0.07142857142857142,483.48,5,5,5,Champions
CUST-0411,136,8,3970.79,2023-03-06,2024-08-11,3.375,0.0,496.35,3,4,5,Loyal Customers
CUST-0412,105,13,3550.6000000000004,2023-10-07,2024-09-11,3.6153846153846154,0.0,273.12,4,5,5,Champions
CUST-0413,80,9,3335.64,2023-05-01,2024-10-06,3.2222222222222223,0.0,370.63,5,4,5,Champions
CUST-0414,91,9,4058.18,2023-03-02,2024-09-25,3.4444444444444446,0.0,450.91,4,4,5,Champions
CUST-0415,50,7,4745.3099999999995,2024-01-28,2024-11-05,3.7142857142857144,0.0,677.9,5,4,5,Champions
CUST-0416,128,5,1037.42,2023-12-11,2024-08-19,4.4,0.0,207.48,3,3,2,Loyal Customers
CUST-0417,464,3,1205.64,2023-03-01,2023-09-18,4.0,0.0,401.88,1,2,3,Dormant
CUST-0418,32,12,7115.2,2023-09-04,2024-11-23,3.1818181818181817,0.0,592.93,5,5,5,Champions
CUST-0419,157,6,2718.5899999999997,2023-06-24,2024-07-21,2.0,0.16666666666666666,453.1,3,3,4,Loyal Customers
CUST-0420,65,8,2299.44,2023-07-22,2024-10-21,2.625,0.125,287.43,5,4,4,Champions
CUST-0421,88,12,5795.59,2023-06-11,2024-09-28,3.25,0.0,482.97,4,5,5,Champions
CUST-0422,12,9,2040.59,2023-05-20,2024-12-13,3.2222222222222223,0.1111111111111111,226.73,5,4,4,Champions
CUST-0423,215,13,5707.41,2023-03-16,2024-05-24,3.6153846153846154,0.07692307692307693,439.03,2,5,5,At Risk
CUST-0424,121,11,4457.53,2023-03-18,2024-08-26,3.5555555555555554,0.0,405.23,4,5,5,Champions
CUST-0425,171,6,4113.45,2023-07-12,2024-07-07,3.0,0.0,685.58,3,3,5,Loyal Customers
CUST-0426,136,6,1556.65,2023-07-03,2024-08-11,4.0,0.0,259.44,3,3,3,Loyal Customers
CUST-0427,102,13,5490.4800000000005,2023-02-12,2024-09-14,3.230769230769231,0.0,422.34,4,5,5,Champions
CUST-0428,195,5,1178.99,2023-08-31,2024-06-13,3.0,0.0,235.8,2,3,2,At Risk
CUST-0429,47,7,3652.4,2023-05-21,2024-11-08,2.7142857142857144,0.0,521.77,5,4,5,Champions
CUST-0430,243,7,4458.360000000001,2023-08-11,2024-04-26,3.0,0.0,636.91,1,4,5,At Risk
CUST-0431,115,8,2063.66,2023-08-30,2024-09-01,3.0,0.0,257.96,4,4,4,Champions
CUST-0432,103,11,4895.44,2023-08-30,2024-09-13,3.6363636363636362,0.09090909090909091,445.04,4,5,5,Champions
CUST-0433,18,10,3599.42,2023-07-06,2024-12-07,3.1,0.1,359.94,5,5,5,Champions
CUST-0434,81,11,5334.61,2023-08-12,2024-10-05,3.6363636363636362,0.09090909090909091,484.96,5,5,5,Champions
CUST-0435,154,8,3690.06,2023-08-24,2024-07-24,3.375,0.0,461.26,3,4,5,Loyal Customers
CUST-0436,41,9,3055.8500000000004,2023-10-17,2024-11-14,3.2222222222222223,0.1111111111111111,339.54,5,4,4,Champions
CUST-0437,172,11,3579.37,2023-01-19,2024-07-06,3.6363636363636362,0.0,325.4,3,5,5,Loyal Customers
CUST-0438,182,7,2337.27,2023-10-06,2024-06-26,3.5714285714285716,0.42857142857142855,333.9,2,4,4,At Risk
CUST-0439,145,13,3754.35,2023-03-12,2024-08-02,3.3846153846153846,0.0,288.8,3,5,5,Loyal Customers
CUST-0440,83,7,1602.04,2023-08-11,2024-10-03,3.142857142857143,0.2857142857142857,228.86,4,4,3,Champions
CUST-0441,97,13,5763.7,2023-06-15,2024-09-19,3.3076923076923075,0.0,443.36,4,5,5,Champions
CUST-0442,184,8,2101.5499999999997,2024-02-13,2024-06-24,3.875,0.0,262.69,2,4,4,At Risk
CUST-0443,135,9,3588.25,2023-08-08,2024-08-12,4.111111111111111,0.0,398.69,3,4,5,Loyal Customers
CUST-0444,110,11,2124.25,2023-06-15,2024-09-06,3.7,0.0,193.11,4,5,4,Champions
CUST-0445,271,7,5245.049999999999,2023-09-06,2024-03-29,3.2857142857142856,0.0,749.29,1,4,5,At Risk
CUST-0446,53,9,3891.84,2023-03-04,2024-11-02,3.125,0.2222222222222222,432.43,5,4,5,Champions
CUST-0447,108,7,3138.53,2023-03-29,2024-09-08,2.2857142857142856,0.0,448.36,4,4,4,Champions
CUST-0448,121,5,1095.27,2023-12-29,2024-08-26,2.8,0.0,219.05,4,3,2,Loyal Customers
CUST-0449,266,6,1917.29,2023-03-20,2024-04-03,3.4,0.0,319.55,1,3,3,At Risk
CUST-0450,182,7,1373.9099999999999,2023-06-28,2024-06-26,2.8333333333333335,0.0,196.27,2,4,3,At Risk
CUST-0451,96,9,3254.04,2023-04-18,2024-09-20,3.125,0.0,361.56,4,4,5,Champions
CUST-0452,77,8,3586.58,2023-10-16,2024-10-09,3.5714285714285716,0.0,448.32,5,4,5,Champions
CUST-0453,170,9,2228.31,2023-07-25,2024-07-08,3.3333333333333335,0.0,247.59,3,4,4,Loyal Customers
CUST-0454,243,7,3214.9700000000003,2023-09-01,2024-04-26,3.4285714285714284,0.14285714285714285,459.28,1,4,5,At Risk
CUST-0455,62,15,4649.16,2023-03-04,2024-10-24,3.5,0.0,309.94,5,5,5,Champions
CUST-0456,25,13,2175.13,2023-07-26,2024-11-30,4.0,0.0,167.32,5,5,4,Champions
CUST-0457,112,6,2528.57,2023-08-01,2024-09-04,2.8333333333333335,0.0,421.43,4,3,4,Loyal Customers
CUST-0458,99,11,2993.7,2023-07-21,2024-09-17,4.090909090909091,0.09090909090909091,272.15,4,5,4,Champions
CUST-0459,91,15,4371.93,2023-03-03,2024-09-25,3.2142857142857144,0.06666666666666667,291.46,4,5,5,Champions
CUST-0460,73,9,3622.18,2023-09-23,2024-10-13,4.222222222222222,0.1111111111111111,402.46,5,4,5,Champions
CUST-0461,36,6,772.62,2023-05-02,2024-11-19,2.3333333333333335,0.0,128.77,5,3,2,Loyal Customers
CUST-0462,131,13,2947.55,2023-07-14,2024-08-16,3.6923076923076925,0.07692307692307693,226.73,3,5,4,Loyal Customers
CUST-0463,187,15,5019.87,2023-04-05,2024-06-21,3.4615384615384617,0.0,334.66,2,5,5,At Risk
CUST-0464,119,8,3054.19,2023-07-31,2024-08-28,2.875,0.0,381.77,4,4,4,Champions
CUST-0465,123,8,3102.76,2023-03-16,2024-08-24,3.125,0.0,387.84,4,4,4,Champions
CUST-0466,151,9,2209.81,2023-06-23,2024-07-27,3.888888888888889,0.2222222222222222,245.53,3,4,4,Loyal Customers
CUST-0467,45,11,5888.41,2023-09-04,2024-11-10,3.090909090909091,0.09090909090909091,535.31,5,5,5,Champions
CUST-0468,16,11,5467.49,2023-06-28,2024-12-09,3.090909090909091,0.09090909090909091,497.04,5,5,5,Champions
CUST-0469,97,14,6889.01,2023-05-04,2024-09-19,3.5384615384615383,0.0,492.07,4,5,5,Champions
CUST-0470,131,12,3153.37,2023-03-07,2024-08-16,3.75,0.08333333333333333,262.78,3,5,4,Loyal Customers
CUST-0471,140,10,3241.5,2023-03-17,2024-08-07,3.7,0.0,324.15,3,5,5,Loyal Customers
CUST-0472,73,10,2213.94,2023-02-09,2024-10-13,3.7777777777777777,0.0,221.39,5,5,4,Champions
CUST-0473,58,7,2635.85,2023-12-17,2024-10-28,3.3333333333333335,0.0,376.55,5,4,4,Champions
CUST-0474,121,6,1235.96,2023-09-25,2024-08-26,4.8,0.0,205.99,4,3,3,Loyal Customers
CUST-0475,77,13,5927.4,2023-09-06,2024-10-09,4.166666666666667,0.07692307692307693,455.95,5,5,5,Champions
CUST-0476,151,16,7423.09,2023-05-18,2024-07-27,3.466666666666667,0.125,463.94,3,5,5,Loyal Customers
CUST-0477,55,14,5559.389999999999,2023-08-21,2024-10-31,2.7857142857142856,0.07142857142857142,397.1,5,5,5,Champions
CUST-0478,127,10,2188.7,2023-04-29,2024-08-20,4.0,0.1,218.87,3,5,4,Loyal Customers
CUST-0479,240,10,4393.29,2023-07-30,2024-04-29,3.1,0.1,439.33,2,5,5,At Risk
CUST-0480,77,10,2996.02,2023-01-19,2024-10-09,3.2,0.0,299.6,5,5,4,Champions
